	Unknown	InNeurons	Oligodendrocytes	Endothelial	Microglia	Astrocytes	OPC	ExNeurons
2491	0.0029902009	0.2783194	0.04323964	0.043260414	0.014642481	0.06039973	0.009456389	0.54769176
2658	0.0067611695	0.3328127	0.16007203	0.117957495	0.0229007	0.27727318	0.025387099	0.056835696
2682	0.008565278	0.33257768	0.0889664	0.08559511	0.03165138	0.38926736	0.016032746	0.047344048
2522	0.0053409487	0.42309746	0.09370019	0.066797175	0.017690225	0.22719038	0.013870384	0.15231328
2667	0.0059431666	0.28560135	0.062803484	0.09259229	0.013513402	0.20898485	0.014803708	0.31575778
2611	0.0041903974	0.27645674	0.043138754	0.07611493	0.0131952055	0.113322996	0.009048979	0.46453202
2604	0.0033213058	0.27548876	0.030923555	0.054671526	0.010750289	0.084679835	0.007808697	0.5323561
2612	0.004221749	0.27322295	0.04494408	0.070259474	0.012756948	0.1024783	0.01058337	0.48153308
2619	0.009819026	0.28092837	0.16707845	0.12030784	0.026224934	0.21660809	0.02372847	0.15530479
2627	0.006190842	0.27691236	0.07714646	0.07458962	0.01985311	0.13344334	0.016040469	0.39582375
2596	0.0043700454	0.2913112	0.045590848	0.075871944	0.012406041	0.13297349	0.010397695	0.42707872
2635	0.009323295	0.39261898	0.1633152	0.08657944	0.029232316	0.21750323	0.02894342	0.072484106
2643	0.0056695007	0.4558806	0.16292249	0.075101696	0.017610399	0.20039707	0.016903916	0.065514326
2651	0.003804757	0.54122585	0.06887471	0.06884164	0.011833523	0.22318685	0.014331412	0.06790127
2659	0.0041218284	0.5276276	0.0959933	0.066463046	0.012146304	0.21325016	0.014295184	0.066102564
2683	0.00785998	0.3923336	0.14203587	0.09028887	0.03271626	0.22180593	0.019826932	0.09313253
2685	0.006506728	0.3129628	0.22366005	0.10349219	0.023217946	0.2530926	0.023771532	0.053296167
2598	0.0057892352	0.3949262	0.15653992	0.08071985	0.021288214	0.23243572	0.015664266	0.092636615
2684	0.006185949	0.36136281	0.28137624	0.087906204	0.02158451	0.16128053	0.013466367	0.06683742
2637	0.0080760745	0.38418105	0.275264	0.10603147	0.03344569	0.11717074	0.015693614	0.060137387
2597	0.007056877	0.37981293	0.11634215	0.09385415	0.022010185	0.2995727	0.017677233	0.063673764
2606	0.006725323	0.33241692	0.12581162	0.09359413	0.02512388	0.34624994	0.017218309	0.05285983
2636	0.007320517	0.36753514	0.16659491	0.10296917	0.027066743	0.23168862	0.024248771	0.07257612
2622	0.008152113	0.34517738	0.23307407	0.104155004	0.028469242	0.20886189	0.024353871	0.047756474
2661	0.009375057	0.31101024	0.26218277	0.10452666	0.030836433	0.1975528	0.020658668	0.06385739
2593	0.006441357	0.33812737	0.21205501	0.105824	0.024678556	0.22692472	0.021833396	0.06411556
2649	0.006649601	0.3236861	0.19386595	0.10811907	0.021110231	0.27073827	0.023832632	0.051998157
2633	0.007130731	0.32404009	0.23668592	0.1076673	0.02484139	0.21592635	0.020405937	0.063302346
2634	0.006224466	0.37004057	0.21197486	0.09851321	0.020405734	0.20961355	0.01591884	0.06730876
2601	0.008342299	0.28428572	0.22887915	0.12339505	0.024476508	0.2531885	0.03086953	0.04656322
2657	0.006047989	0.33207977	0.1998009	0.10032108	0.020723356	0.26331532	0.020501621	0.05720997
2641	0.0057848697	0.34542227	0.19966792	0.09947706	0.019535989	0.24534447	0.019229097	0.06553834
2642	0.0071215876	0.33108258	0.2403122	0.09876802	0.02152699	0.21896528	0.018574586	0.06364877
2609	0.008903195	0.26982856	0.3034645	0.10538965	0.025263086	0.21150748	0.024690732	0.05095273
2618	0.007774672	0.37351695	0.18272956	0.082397096	0.033170316	0.2178299	0.024069177	0.07851235
2626	0.0076033403	0.35891488	0.17400427	0.09783018	0.023429321	0.23222728	0.021309057	0.08468164
2681	0.013024024	0.24117316	0.104174145	0.12497479	0.025269395	0.44294813	0.01405945	0.034376875
2594	0.009800947	0.25542238	0.10701236	0.11641473	0.05050489	0.41788578	0.017109463	0.025849441
2617	0.008454721	0.33723316	0.19694422	0.104460984	0.030570852	0.23384662	0.024257964	0.06423146
2625	0.006514406	0.34769037	0.19132192	0.10183883	0.021231785	0.2512601	0.023769079	0.056373525
2665	0.009167158	0.37578547	0.14858538	0.14147651	0.023165492	0.20861626	0.023956707	0.069246955
2673	0.008146972	0.36663067	0.15713328	0.12107015	0.025756761	0.21354808	0.021003654	0.08671039
2610	0.0065391944	0.31865022	0.29527053	0.112327985	0.022971228	0.19204803	0.020507531	0.03168525
2650	0.0069147893	0.31817067	0.15530264	0.104889266	0.026744077	0.31504706	0.027432993	0.04549853
6386	0.0063528926	0.41833803	0.19641854	0.07955716	0.025216922	0.17936993	0.017188502	0.07755805
6313	0.00805343	0.3147258	0.27875754	0.12754025	0.034108106	0.17053075	0.019461727	0.046822425
6858	0.006889911	0.2649018	0.3445905	0.10983583	0.023710504	0.20417674	0.018201021	0.027693702
4385	0.0066458103	0.25373706	0.33765712	0.11574757	0.023999834	0.21566959	0.017897474	0.0286455
6954	0.0073963604	0.26021692	0.32369745	0.11546997	0.027705962	0.21382721	0.020717416	0.030968742
6946	0.006985631	0.24836345	0.34032336	0.112700455	0.024880886	0.22331227	0.020047218	0.023386702
6195	0.0068223495	0.34514308	0.3549154	0.07712093	0.032111797	0.11456633	0.012524265	0.05679584
6798	0.007987453	0.28625053	0.3129965	0.113942124	0.02344401	0.19584875	0.020991972	0.03853865
6171	0.0057895295	0.41979524	0.28836003	0.07843077	0.026510691	0.118918516	0.014679208	0.047516007
6866	0.0060344883	0.3204635	0.31257355	0.09575358	0.023433985	0.18923183	0.015272606	0.03723645
2834	0.007631127	0.3295633	0.14406763	0.09163388	0.022724887	0.25901046	0.018335983	0.12703277
6897	0.008503483	0.38238215	0.2638947	0.08810133	0.030921668	0.11308665	0.016109325	0.09700062
6169	0.007878844	0.27018997	0.3350835	0.10937163	0.027597643	0.19408433	0.019907856	0.035886202
6867	0.0068491623	0.3135366	0.25960138	0.12499467	0.02497554	0.20613152	0.017269582	0.04664157
6161	0.007133166	0.27593362	0.32091767	0.107090496	0.025784062	0.20972253	0.022227868	0.031190565
6394	0.005691392	0.44197246	0.20967521	0.075579576	0.026354784	0.14965002	0.014686295	0.076390296
6258	0.006411053	0.37572268	0.2800807	0.080102086	0.027014831	0.15248008	0.01625708	0.06193151
6163	0.0046360246	0.47502398	0.17149954	0.07494799	0.01869694	0.18664293	0.015250676	0.05330195
6154	0.008545981	0.2949722	0.3488116	0.10154647	0.04272613	0.14884661	0.017407702	0.037143324
6170	0.007089959	0.29495227	0.45219895	0.092545204	0.028396344	0.07958919	0.013546295	0.03168179
6249	0.005390202	0.42951664	0.1687669	0.08743904	0.016034385	0.1981831	0.013667614	0.08100211
6243	0.008015999	0.32064518	0.37429646	0.090510465	0.029383669	0.074694686	0.010277451	0.09217605
6250	0.00699104	0.34885395	0.31536946	0.08861521	0.023548469	0.1495264	0.016738417	0.050357044
6282	0.010556556	0.37972793	0.1552064	0.100261934	0.028129062	0.18572135	0.025861638	0.11453513
6164	0.0068688975	0.3770015	0.2816708	0.087194584	0.025007585	0.15568541	0.016027272	0.050544027
6210	0.0074115633	0.3457667	0.25270995	0.099336445	0.024049064	0.19705187	0.020126523	0.053547848
4394	0.006959965	0.42639053	0.183008	0.10027086	0.044679713	0.084788434	0.010634221	0.14326833
6234	0.0065351836	0.3864586	0.25170222	0.08066142	0.031770334	0.10363328	0.011056117	0.1281829
6148	0.004929339	0.43225121	0.24494071	0.06917469	0.026629979	0.08771846	0.008166208	0.12618937
6330	0.007408723	0.3444468	0.37214828	0.08184535	0.02760386	0.065598525	0.009582494	0.09136594
6180	0.008332469	0.34265137	0.25827956	0.09286942	0.030727498	0.1794763	0.021191657	0.066471756
6266	0.0070392415	0.38417253	0.2551142	0.08326063	0.030453088	0.14618586	0.017573906	0.07620052
6306	0.00800805	0.3366433	0.2811116	0.10321169	0.024950935	0.17020226	0.017342241	0.058529925
2321	0.0028519577	0.31182238	0.036615208	0.054368358	0.010036523	0.08517567	0.007737598	0.49139234
6226	0.0053916215	0.40213296	0.20689738	0.08538518	0.02062708	0.20284188	0.018980922	0.05774294
6289	0.008159157	0.3418273	0.34155905	0.087270595	0.028167725	0.08300669	0.011394319	0.09861518
6147	0.005280228	0.41005406	0.2129396	0.07563689	0.018113865	0.1986985	0.019113163	0.060163725
6329	0.007174711	0.34355596	0.26986268	0.10777485	0.029158771	0.1720203	0.017911391	0.05254129
6274	0.0050183707	0.46035567	0.1593331	0.07284159	0.014480482	0.18593638	0.012653391	0.08938101
6219	0.0062431362	0.3994162	0.20315315	0.09177625	0.020960974	0.19455273	0.020251352	0.06364619
2474	0.0043097236	0.23860492	0.03725739	0.068039924	0.013541299	0.13529493	0.009426668	0.49352515
6314	0.0068218033	0.36726198	0.27736998	0.096382074	0.022837996	0.16382767	0.017233912	0.048264574
6257	0.007757226	0.3435255	0.29600057	0.11000418	0.02270067	0.1507444	0.014178485	0.055088997
6177	0.0071289833	0.2997932	0.2800664	0.1357496	0.024986915	0.19317178	0.021793766	0.037309345
6153	0.00782507	0.34619424	0.28508782	0.09221091	0.024479829	0.16435622	0.018909713	0.06093612
6193	0.0039093294	0.43946028	0.14869593	0.07837246	0.016623788	0.24402471	0.014103276	0.054810304
6217	0.006290125	0.35717344	0.26150706	0.08009333	0.023424333	0.20058943	0.020592675	0.050329637
6227	0.005737891	0.40550914	0.20607185	0.083084255	0.020444766	0.19285251	0.01898191	0.067317694
6155	0.0053022397	0.45299092	0.1781149	0.07486675	0.02123391	0.18703584	0.01587368	0.0645817
6225	0.008073148	0.25837827	0.48486593	0.10377252	0.027118847	0.07586442	0.016638683	0.025288155
6211	0.0075189653	0.33285034	0.3397354	0.081263006	0.029685155	0.13172059	0.013164479	0.06406205
6201	0.0050872453	0.416068	0.14978544	0.09003985	0.017918242	0.24442403	0.020411024	0.056266233
6188	0.00813508	0.35635915	0.24097101	0.09073546	0.03145684	0.17295708	0.022113616	0.0772717
6265	0.007894349	0.34044543	0.29252335	0.10828624	0.023360973	0.1518237	0.015510301	0.060155664
6178	0.0060003423	0.43751726	0.18438065	0.07884649	0.029625012	0.16848409	0.016251342	0.0788948
6242	0.0071422807	0.33895567	0.31780168	0.08987721	0.02455672	0.15435742	0.016541349	0.050767716
6145	0.007905707	0.34422925	0.30024263	0.09934884	0.024362138	0.15042539	0.017674185	0.05581187
6203	0.0069316626	0.35860133	0.26571193	0.08994786	0.02772437	0.18206798	0.017287752	0.051727075
6172	0.0069101253	0.37575877	0.2686957	0.091579385	0.024582872	0.16445448	0.017745584	0.0502731
6233	0.0071896915	0.37528002	0.24947079	0.09060439	0.02829084	0.17476888	0.018879145	0.055516213
6273	0.008202911	0.35206953	0.32125726	0.11828213	0.027196331	0.11526293	0.016150547	0.041578375
6202	0.010433416	0.34609666	0.2410589	0.13098644	0.033493336	0.1504169	0.02258435	0.06492997
6241	0.005081072	0.4409968	0.16027777	0.08577639	0.014044009	0.19766365	0.012431639	0.08372873
6281	0.007976058	0.36171484	0.31983915	0.11003379	0.027007053	0.11101186	0.01548102	0.04693627
6235	0.0053399946	0.45604333	0.1591677	0.077583104	0.020424623	0.19267493	0.01679826	0.07196804
6297	0.008248616	0.33078802	0.34912285	0.09394076	0.029325517	0.07989874	0.011554043	0.0971215
6146	0.006760152	0.3971436	0.17631592	0.10026887	0.028558597	0.20768721	0.017070862	0.066194825
6162	0.0043802303	0.46335125	0.13831945	0.081789784	0.014676637	0.23070133	0.0140488325	0.05273254
6322	0.004613966	0.46611652	0.13462758	0.074968524	0.018645447	0.22108726	0.01347291	0.06646776
6209	0.005321346	0.38770008	0.23163813	0.08530325	0.022144122	0.1968603	0.017454877	0.05357793
6194	0.008940791	0.36197677	0.2542146	0.12549545	0.02865059	0.14368863	0.019948259	0.057084844
802	0.004110561	0.22668433	0.076598726	0.06284333	0.012943174	0.10621175	0.009706843	0.5009013
771	0.0024935056	0.26303408	0.03518226	0.049735587	0.008295509	0.10706439	0.0067345835	0.5274601
843	0.00751782	0.31673375	0.12501751	0.09062759	0.017023748	0.23965244	0.014472603	0.18895455
788	0.008839958	0.28366062	0.20264293	0.09493653	0.021921873	0.23467506	0.017959515	0.13536353
427	0.0026263415	0.22410214	0.033655044	0.049284007	0.008904482	0.0917046	0.005737378	0.58398604
769	0.0054548383	0.201385	0.0948129	0.08687493	0.011680797	0.21287417	0.012925376	0.37399197
785	0.0027487732	0.2537576	0.070755154	0.05614211	0.009422578	0.098086484	0.0065628346	0.50252444
369	0.0036331571	0.23553292	0.05354165	0.06885034	0.010023855	0.14883147	0.0076787383	0.47190794
777	0.004222868	0.25987998	0.03815597	0.05756117	0.01384637	0.15067038	0.01081854	0.46484473
540	0.0026167864	0.21829009	0.035578977	0.05277203	0.007533277	0.12352488	0.006579031	0.5531049
817	0.0023890743	0.23548596	0.03864805	0.04745455	0.0071654725	0.100311704	0.0058445144	0.5627007
809	0.0024613375	0.22407287	0.026426246	0.04767714	0.0074401903	0.11981537	0.005718401	0.5663884
833	0.00409819	0.22249271	0.104835354	0.05983685	0.0126855625	0.12014719	0.009226513	0.46667764
850	0.0027058143	0.25099748	0.04108053	0.051329713	0.009927146	0.09423078	0.006678715	0.54304975
842	0.0021126375	0.24116401	0.02561602	0.048115294	0.0071118935	0.09129497	0.005409796	0.5791754
834	0.0038149059	0.231566	0.06692726	0.06304397	0.012166157	0.10286746	0.008808328	0.5108059
826	0.0026788234	0.21543713	0.03773001	0.05432126	0.008174744	0.08924562	0.0054471567	0.5869652
810	0.004491859	0.20952988	0.05965424	0.06865051	0.013079231	0.105822824	0.010189891	0.52858156
811	0.0032567997	0.22833566	0.03636244	0.057007015	0.009689888	0.110913806	0.007195851	0.5472386
803	0.0024244	0.25572926	0.02471605	0.048861366	0.008210442	0.108628534	0.006235111	0.54519486
795	0.0021571552	0.24409951	0.032634523	0.046267916	0.00773027	0.089125164	0.0057994123	0.57218605
858	0.003674099	0.21302961	0.085017584	0.059775423	0.0115653025	0.09373594	0.00832244	0.52487963
779	0.0029273152	0.22819676	0.03544021	0.053984106	0.009171252	0.11527836	0.0069616935	0.54804033
844	0.002106454	0.25958422	0.023694664	0.04165969	0.0073992684	0.11362902	0.00594197	0.5459848
852	0.0023403792	0.22126263	0.026820963	0.044643566	0.00710728	0.10547507	0.0054558604	0.5868942
789	0.0034900147	0.21346064	0.04878308	0.05429119	0.010762344	0.12093782	0.008069411	0.5402055
860	0.0027206738	0.27300167	0.03599594	0.049057517	0.009787693	0.15434307	0.008921285	0.4661722
781	0.0082427105	0.22319162	0.1218976	0.08585035	0.022514662	0.19798954	0.021843882	0.3184696
773	0.0054729343	0.22738995	0.07476895	0.073216364	0.014363703	0.1945373	0.014104712	0.39614603
841	0.0023747527	0.22677605	0.027741767	0.04810166	0.006994438	0.11819157	0.0056788097	0.564141
819	0.00225418	0.27674115	0.01913784	0.04752293	0.008335608	0.105104305	0.0064885207	0.53441554
827	0.010897937	0.25751328	0.17940687	0.10655647	0.02408593	0.23809706	0.019222993	0.1642195
835	0.009411645	0.27609682	0.14778225	0.102336764	0.019603161	0.2441649	0.016299084	0.18430541
859	0.0038365247	0.24775858	0.03941751	0.060242057	0.01093189	0.15263213	0.009217756	0.4759636
772	0.0023911875	0.22867106	0.02149856	0.046753034	0.0072296807	0.1141794	0.0058605936	0.5734165
780	0.00944579	0.27330658	0.2046585	0.096749045	0.025152763	0.24084562	0.01889298	0.13094877
801	0.0021301042	0.25075755	0.029234538	0.04450546	0.006905583	0.10150228	0.005620785	0.55934376
786	0.0025142962	0.22194494	0.04159398	0.049643323	0.008157284	0.084318765	0.0053958152	0.58643156
770	0.0021498685	0.24663317	0.040398564	0.044173226	0.0071748137	0.103307776	0.005715715	0.5504468
849	0.005378693	0.20989664	0.12610301	0.0667384	0.016399195	0.12362379	0.011297944	0.44056228
778	0.0024646258	0.2760693	0.022571465	0.051762044	0.008386323	0.1126568	0.006780742	0.5193087
857	0.002764986	0.22078483	0.03369109	0.049602848	0.009317233	0.09674909	0.006320514	0.58076936
828	0.0020516694	0.25426057	0.021896027	0.044947263	0.0067069586	0.10429844	0.005909107	0.55992997
820	0.0048493673	0.19412129	0.1152023	0.06133168	0.015654115	0.11413241	0.011190244	0.48351863
836	0.0033365537	0.22666128	0.057915878	0.050097484	0.01205036	0.105199926	0.008020707	0.53671783
812	0.0022357295	0.272774	0.027994609	0.047742426	0.008257691	0.106157355	0.006503634	0.52833456
796	0.0042143916	0.2772253	0.06767907	0.06311148	0.01448249	0.17047213	0.012440988	0.39037415
804	0.0046718563	0.26684085	0.088468514	0.07128531	0.014486686	0.16505162	0.013681341	0.37551388
825	0.0053329896	0.1874503	0.16343468	0.06512017	0.01702903	0.116197504	0.011688888	0.43374643
1257	0.0026540786	0.23694868	0.041258734	0.053948253	0.008329209	0.09405199	0.005693316	0.55711573
1265	0.002905471	0.2820841	0.047618758	0.05442366	0.009819768	0.12443633	0.00777407	0.47093785
490	0.0023537113	0.20156032	0.04023036	0.047439773	0.006693511	0.11723274	0.0055390825	0.5789506
1321	0.00454954	0.22101271	0.049948234	0.058898795	0.012931791	0.1722195	0.0114053115	0.46903417
1313	0.0029270311	0.21907449	0.046115745	0.05025341	0.009317	0.086845875	0.006942375	0.5785241
1305	0.0030929882	0.21222317	0.059809644	0.05385803	0.008607799	0.0951356	0.006737758	0.560535
1297	0.003546857	0.20730953	0.09122217	0.056609362	0.010253699	0.09720584	0.008019567	0.52583295
1289	0.0037232044	0.24005055	0.053642616	0.055207446	0.011559733	0.11985739	0.009210975	0.506748
404	0.003860969	0.21881814	0.050707478	0.062609404	0.010926578	0.13271861	0.008605777	0.511753
1249	0.0027877244	0.24585085	0.031750668	0.04738861	0.009336102	0.11192731	0.00731717	0.54364157
509	0.0044498653	0.23289597	0.036980223	0.061562855	0.013445334	0.15742578	0.0107417265	0.48249826
1138	0.005099693	0.47859636	0.10125184	0.07947301	0.016488781	0.122544676	0.009355722	0.18718986
1068	0.006368439	0.436177	0.16133688	0.07727787	0.01825221	0.12987241	0.00970961	0.16100563
1066	0.005019175	0.47765064	0.12924969	0.07356132	0.015508925	0.11794049	0.007994357	0.17307544
1225	0.008082233	0.31975967	0.15606804	0.08660593	0.018011188	0.23484105	0.0129472455	0.16368468
713	0.005176678	0.22738934	0.09788889	0.06883032	0.014791948	0.12783849	0.011296659	0.44678771
1337	0.0032873272	0.25659907	0.061867755	0.05523103	0.011297911	0.10959924	0.0076982416	0.49441943
1258	0.0038160153	0.22379474	0.056527052	0.054821942	0.012269653	0.09741089	0.008865085	0.5424946
851	0.0077893026	0.31156078	0.12797073	0.08791607	0.01754762	0.27037427	0.013187184	0.16365404
793	0.0047728852	0.23341703	0.11201322	0.06317627	0.014945748	0.12119144	0.011646203	0.4388372
1250	0.0021832858	0.2639341	0.029636825	0.041831177	0.00780818	0.09593203	0.006487587	0.5521868
1187	0.0099155605	0.2722919	0.17274201	0.103341766	0.022454247	0.2476558	0.018957298	0.15264142
1179	0.011269823	0.19121766	0.29617783	0.12449344	0.034986224	0.27784225	0.034264382	0.029748345
1266	0.0097093	0.27851188	0.31341243	0.101482175	0.041115675	0.19772357	0.024318757	0.03372622
2553	0.0076241917	0.30630538	0.18394744	0.11373208	0.025585515	0.24727659	0.023211697	0.09231717
2556	0.007070731	0.34116206	0.13467114	0.1014102	0.021459876	0.2635963	0.02081162	0.10981805
818	0.0027536384	0.2399112	0.041482154	0.052875236	0.009045299	0.091635525	0.006423425	0.5558736
1155	0.013211373	0.19347936	0.31661138	0.123058714	0.037101094	0.24357416	0.031215966	0.04174799
2450	0.0058906223	0.29729658	0.041150093	0.06433187	0.018543476	0.17512052	0.014517281	0.38314953
1281	0.002416683	0.26048812	0.027952468	0.044419993	0.008873771	0.09393611	0.0059074447	0.5560054
1029	0.0068169553	0.114806056	0.64003754	0.09362862	0.028750338	0.08562415	0.0130482875	0.017288009
1045	0.0075019835	0.099924706	0.6431582	0.10687973	0.025988286	0.08899399	0.012747099	0.014806025
1217	0.010145613	0.26606074	0.12578537	0.09993749	0.021964565	0.25351632	0.020677166	0.20191276
